id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
1453,2,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,13,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
320,3,1,2,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,10,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
8594,1,0,1,53,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,26,8,11,0,0,0,0.0256410256,0.5714285714,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
3334,4,2,2,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,25,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
1923,3,0,4,51,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5866,3,1,1,73,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,48,0,0,0,0,0.1352657005,0.1333333333,0,1,0,0,0,0.0338164251,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
9529,4,1,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,21,0,0,0,0,0.1764705882,0.0689655172,0,1,1,0,0,0.0196078431,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
3686,2,1,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,12,0,0,1,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
4276,2,0,10,84,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,9,68,0,0,0,1,0.9230769231,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1
4890,3,1,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,21,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
5226,1,0,5,156,12,0,0,0,0,0,2,1,0,16,1,1,0,0,1,0,15,109,24,0,0,0,0.0696864111,0.9375,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,0
7473,1,0,5,77,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,55,0,0,0,0,0.1538461538,0.3333333333,0,1,0,0,0,0.0256410256,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,0
3606,2,1,4,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,24,0,0,1,0,0.0,0.1333333333,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
1053,5,1,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,22,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
4157,3,1,5,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,40,0,0,0,0,0.9230769231,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
9677,2,1,3,42,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,22,13,0,0,0,0,0.0382513661,0.0,0,1,0,0,0,0.0054644809,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
100,3,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,14,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
7509,2,0,4,62,0,0,0,0,2,0,0,0,0,7,1,1,0,0,0,0,17,38,0,0,0,0,0.2638297872,0.125,0,1,0,0,0,0.0021276596,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1457,4,1,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,12,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
7689,2,1,1,104,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,15,7,74,0,0,0,0.0,0.1111111111,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
4005,5,0,6,116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,16,39,53,0,0,0,0.6949152542,0.1666666667,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1,1
6867,2,1,5,85,5,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,35,43,0,0,0,0,0.1056179775,0.5197368421,0,1,0,0,0,0.0898876404,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,0
4510,3,0,3,131,2,0,0,0,0,0,0,0,0,77,1,1,0,0,1,0,20,104,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,1,-1,1,1,1,1,1
3300,2,1,6,109,0,0,0,0,3,0,0,0,0,54,1,1,0,0,1,0,16,86,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3800,3,2,4,109,5,4,0,0,0,0,0,0,0,21,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
4282,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,24,0,0,0,0,1.0,0.3181818182,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0,-1,1
9052,1,0,2,53,6,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,5,41,0,0,0,0,0.0235294118,0.1272727273,0,1,1,0,1,0.1176470588,0,0,0,0,0,1,0,1,1,1,1,-1,1,1,0
6463,1,0,5,127,17,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,108,0,0,0,0,0.4824561404,0.9913043478,1,1,0,1,0,0.0438596491,0,0,0,1,1,1,0,0,1,-1,-1,0,-1,0,0
7913,2,1,5,76,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,51,0,0,0,0,0.0625,0.7111111111,0,1,1,0,1,0.0277777778,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,1,0
1415,3,1,1,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,10,0,0,0,0,0.2,0.5714285714,0,1,1,0,0,0.8,0,0,0,0,0,0,1,0,1,1,-1,1,0,-1,1
541,1,0,4,79,1,0,0,0,0,0,0,0,0,33,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
5816,2,1,3,60,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,34,0,0,0,0,0.0408163265,0.2068965517,0,1,0,0,0,0.0102040816,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
8200,1,0,5,108,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,20,81,0,0,0,0,0.1234567901,0.5882352941,0,0,0,0,0,0.0617283951,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
3681,6,2,7,136,4,4,0,0,1,0,0,0,0,4,1,1,0,1,1,0,55,74,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1
755,1,0,5,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,23,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4197,5,0,6,103,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,18,78,0,0,0,0,0.0833333333,0.9,1,1,1,0,0,0.9166666667,1,0,0,0,0,1,0,0,1,-1,1,1,-1,-1,1
2651,3,1,7,105,0,0,0,0,0,5,0,0,0,19,1,1,0,0,0,0,15,83,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
4523,3,0,3,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,23,0,0,1,0,0.0391304348,1.0,0,1,0,0,0,0.947826087,0,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
9520,2,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0.0208333333,0.3333333333,0,0,0,0,0,0.1041666667,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
3119,2,1,3,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,53,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
3729,3,1,3,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,48,0,0,1,0,0.0666666667,0.875,1,1,0,0,0,0.9333333333,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3887,2,0,3,42,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,12,23,0,0,0,0,0.0833333333,0.9,1,1,1,0,0,0.1666666667,1,0,0,0,0,0,0,0,1,1,-1,1,0,1,1
7108,1,0,3,73,7,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,18,48,0,0,0,0,0.4579439252,1.0,1,1,1,0,0,0.0280373832,0,0,0,0,0,1,0,0,1,0,-1,1,-1,0,0
8069,3,1,4,85,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,65,0,0,0,0,0.1086956522,0.7333333333,0,0,0,0,0,0.0434782609,0,0,0,0,1,0,0,0,1,-1,1,1,-1,1,0
7326,2,0,3,70,0,0,0,0,0,1,1,0,0,12,1,1,0,0,0,0,15,34,13,0,0,0,0.0683760684,0.1636363636,0,1,1,0,1,0.0,0,0,0,0,0,1,0,1,1,0,1,-1,0,1,0
8484,1,0,2,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,22,0,0,0,0,0.2307692308,0.2222222222,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
8768,2,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,5,0,0,0,1,0.0,0.02,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,0
6501,1,0,3,69,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,44,0,0,0,0,0.232,0.5625,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
8427,1,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.152173913,0.0454545455,0,1,1,0,0,0.1304347826,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
7964,2,0,1,77,0,0,0,0,1,0,4,3,0,3,1,1,0,0,1,0,15,17,37,0,0,0,0.0137931034,0.4285714286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,0
602,4,0,4,100,2,0,0,0,0,0,0,0,0,19,1,1,1,0,0,0,13,47,32,0,2,0,0.0,0.0357142857,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
9250,2,1,3,57,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,23,17,9,0,0,0,0.0050251256,0.125,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
8920,2,1,2,46,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,24,15,0,0,0,0,0.0718562874,0.0609756098,0,0,0,0,0,0.0838323353,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
6815,3,1,3,80,3,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,23,50,0,0,0,0,0.1265822785,0.175,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
5412,1,0,4,72,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,49,0,0,0,0,0.2105263158,0.6071428571,0,0,0,0,0,0.2105263158,0,0,0,0,1,1,0,0,1,0,-1,1,0,0,0
8748,1,0,4,35,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,12,0,0,0,0,0.1846965699,1.0,1,1,1,1,0,0.0079155673,0,0,0,0,0,1,0,0,1,1,-1,0,-1,1,0
5523,2,0,3,85,7,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,11,67,0,0,0,1,0.0406976744,0.0793650794,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0
1045,1,0,3,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,30,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
7335,2,0,2,85,3,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,28,16,33,0,0,0,0.1634615385,0.4,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,1,-1,0,0,0,1,0
1558,2,0,4,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,35,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3740,2,1,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3523,2,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,26,0,0,0,0,0.0,0.0,0,1,1,0,1,0.7272727273,0,0,0,0,0,0,0,0,1,0,1,-1,1,-1,1
181,1,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2116,2,0,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,24,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1700,3,1,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,12,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1380,3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
7230,1,0,5,71,2,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,16,48,0,0,0,0,0.3986928105,0.6666666667,0,0,0,0,0,0.0196078431,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9144,1,0,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,19,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
619,3,0,6,80,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23,50,0,0,1,0,0.9336609337,0.9455782313,1,1,1,0,1,0.0024570025,1,0,0,0,0,1,0,0,1,-1,-1,-1,-1,-1,1
3182,2,1,3,68,1,1,0,0,0,0,0,0,0,19,1,1,0,0,1,0,21,40,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,1,0,1,1,1,-1,1
9852,3,1,2,50,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,11,19,12,0,0,0,0.1732283465,0.1818181818,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
1601,1,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5964,2,1,2,111,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,27,77,0,0,0,0,0.1075949367,0.2941176471,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
1616,3,1,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,24,0,0,0,1,1.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
5921,3,1,4,100,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,70,0,0,0,0,0.2396694215,0.7647058824,0,1,0,0,0,0.0165289256,0,0,0,0,1,0,0,0,1,-1,1,1,-1,1,0
9592,3,1,1,40,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,20,0,0,0,0,0.0434782609,0.1395348837,0,1,0,0,0,0.1449275362,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
3892,3,0,5,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,42,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2084,5,1,5,73,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,42,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4575,4,1,4,71,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,14,50,0,0,0,1,0.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1,1
5595,3,2,8,81,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,55,0,0,0,0,0.0434782609,0.0303030303,0,0,0,0,0,0.0217391304,0,0,0,0,1,1,0,0,0,-1,1,1,1,1,0
5122,1,0,2,75,10,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,53,0,0,0,0,0.1344537815,0.9882352941,1,1,1,0,0,0.0924369748,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1,0
4588,3,1,5,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,43,0,0,0,1,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4903,2,1,5,75,0,0,0,0,0,0,0,0,0,24,1,1,0,0,1,0,13,28,26,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1
8253,1,0,4,94,10,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,17,70,0,0,0,0,0.1621621622,0.3714285714,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
5917,2,1,2,60,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,29,24,0,0,0,0,0.0716510903,0.9047619048,0,1,0,0,0,0.0218068536,0,0,0,0,0,1,0,0,1,0,0,1,-1,1,0
5130,3,0,1,62,4,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,39,0,0,0,0,0.03125,0.3521126761,0,1,1,0,0,0.015625,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
8335,2,0,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0,0.0106382979,0.1914893617,0,1,1,0,0,0.0390070922,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1919,7,0,4,128,1,1,0,0,3,0,2,2,0,1,1,0,0,0,1,0,15,46,59,0,1,1,1.0,0.2,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
8331,2,0,2,42,2,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,17,18,0,0,0,0,0.0,0.5,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
5708,3,2,5,147,13,0,0,0,1,0,1,0,0,11,1,1,0,0,0,0,22,107,10,0,0,0,0.306122449,0.9508196721,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,-1,-1,1,-1,1,0
5385,3,1,3,106,7,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,32,67,0,0,0,0,0.1212121212,0.9444444444,0,1,0,0,0,0.0454545455,0,0,0,0,1,1,0,0,1,-1,-1,1,0,1,0
6337,2,1,0,180,1,0,0,0,2,13,5,4,0,26,1,1,0,0,0,0,12,1,159,0,0,0,0.0568181818,0.34375,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,0,1,1,1,0
2055,2,0,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,24,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,-1,1,0,-1,1
7613,3,1,5,94,0,0,0,0,2,0,0,0,0,29,1,1,0,0,0,0,16,71,0,0,0,1,0.2844036697,0.9,1,0,0,0,0,0.0275229358,0,0,0,0,1,1,0,0,1,-1,-1,1,-1,0,0
9210,2,1,3,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,16,0,0,0,0,0.3033707865,0.3170731707,0,1,0,0,0,0.0337078652,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
3964,1,0,3,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,10,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1127,2,0,2,47,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,9,17,13,0,0,0,0.7435897436,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,1,1,1,-1,1,-1,-1,1
3429,3,1,4,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4602,2,0,5,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,34,0,0,1,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,1
3722,3,2,4,109,5,4,0,0,0,0,0,0,0,25,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
2390,2,0,3,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1323,2,0,4,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,40,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
1604,1,0,4,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,24,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
7225,2,1,4,75,1,0,0,0,0,0,1,0,0,8,1,0,0,0,1,0,22,32,13,0,0,0,0.2879256966,0.9411764706,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
7426,1,0,1,95,13,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,13,75,0,0,0,0,0.0552995392,0.8571428571,0,0,0,0,0,0.0276497696,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
4337,6,1,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,29,0,0,0,0,0.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
5594,2,1,8,85,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,26,52,0,0,0,0,0.0169491525,0.0192307692,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
4412,2,0,5,71,1,1,0,0,2,0,0,0,0,4,1,1,0,0,1,0,13,51,0,0,0,0,0.0327868852,1.0,1,1,1,0,0,0.9672131148,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
5859,2,0,2,86,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,59,0,0,0,0,0.2879581152,0.1666666667,0,1,0,0,0,0.0209424084,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
9344,3,1,3,46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,22,0,0,0,0,0.0350877193,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3992,2,0,4,183,2,0,0,0,7,0,2,2,0,24,1,1,0,0,0,0,24,64,87,0,0,0,0.0,0.2,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
6080,4,1,1,63,0,0,0,0,1,0,2,0,0,7,1,0,0,0,0,0,16,10,29,0,0,0,0.0,0.0869565217,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1560,2,1,3,33,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,11,15,0,0,1,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4683,3,1,4,55,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,30,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
7558,3,1,4,70,4,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,20,43,0,0,0,0,0.1048387097,0.3582089552,0,1,1,0,0,0.1693548387,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
3773,2,1,4,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,15,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
8780,4,1,4,57,2,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,16,34,0,0,0,0,0.1440329218,0.2784810127,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,1,0,0,-1,0,1,0
3458,5,2,3,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,32,34,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
8384,1,0,2,33,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,12,14,0,0,0,0,0.0125,0.5263157895,0,0,0,0,0,0.025,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1355,3,0,2,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,22,0,0,0,0,0.0,0.0714285714,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
